Paxos algorithm,"Paxos is a family of protocols for solving consensus in a network of unreliable processors. Consensus is the process of agreeing on one result among a group of participants. This problem becomes difficult when the participants or their communication medium may experience failures.
Consensus protocols are the basis for the state machine replication approach to distributed computing, as suggested by Leslie Lamport and surveyed by Fred B. Schneider. State machine replication is a technique for converting an algorithm into a fault-tolerant, distributed implementation. Ad-hoc techniques may leave important cases of failures unresolved. The principled approach proposed by Lamport et al. ensures all cases are handled safely.
The Paxos protocol was first published in 1989 and named after a fictional legislative consensus system used on the Paxos island in Greece. It was later published as a journal article in 1998.
The Paxos family of protocols includes a spectrum of trade-offs between the number of processors, number of message delays before learning the agreed value, the activity level of individual participants, number of messages sent, and types of failures. Although no deterministic fault-tolerant consensus protocol can guarantee progress in an asynchronous network (a result proven in a paper by Fischer, Lynch and Paterson), Paxos guarantees safety (consistency), and the conditions that could prevent it from making progress are difficult to provoke.
Paxos is usually used where durability is required (for example, to replicate a file or a database), in which the amount of durable state could be large. The protocol attempts to make progress even during periods when some bounded number of replicas are unresponsive. There is also a mechanism to drop a permanently failed replica or to add a new replica.","[u'All articles with unsourced statements', u'Articles with unsourced statements from September 2009', u'Distributed algorithms', u'Fault-tolerant computer systems']","[u'ACM Symposium on Principles of Distributed Computing', u'Amazon Web Services', u'Apache Mesos', u'Apache ZooKeeper', u'Barbara Liskov', u'BigTable', u'Bitcoin', u'Block chain (database)', u'Byzantine fault tolerance', u'Ceph (software)', u'Chandra\u2013Toueg consensus algorithm', u'Clustrix', u'Communications of the ACM', u'Commutative', u'Consensus (computer science)', u'Cynthia Dwork', u'Dahlia Malkhi', u'Digital object identifier', u'Distributed algorithm', u'Distributed lock manager', u'Fred B. Schneider', u'Gbcast', u'Google Spanner', u'IBM SAN Volume Controller', u'If and only if', u'International Conference on Dependable Systems and Networks', u'Isis2 (programming library)', u'Journal of the Association for Computing Machinery', u'Ken Birman', u'Larry Stockmeyer', u'Lease (computer science)', u'Leslie Lamport', u'NAK (protocol message)', u'Nancy Lynch', u'Neo4j', u'Nutanix', u'Paxi', u'Raft (computer science)', u'State machine replication', u'Storage virtualization', u'Viewstamped replication', u'Virtual synchrony', u'WANdisco', u'XtreemFS']"
Perceptron,"In machine learning, the perceptron is an algorithm for supervised learning of binary classifiers: functions that can decide whether an input (represented by a vector of numbers) belongs to one class or another. It is a type of linear classifier, i.e. a classification algorithm that makes its predictions based on a linear predictor function combining a set of weights with the feature vector. The algorithm allows for online learning, in that it processes elements in the training set one at a time.
The perceptron algorithm dates back to the late 1950s; its first implementation, in custom hardware, was one of the first artificial neural networks to be produced.","[u'All accuracy disputes', u'Articles with disputed statements from August 2015', u'Articles with disputed statements from June 2014', u'Articles with example Python code', u'Artificial neural networks', u'Classification algorithms']","[u'AI winter', u'Anomaly detection', u'Artificial intelligence', u'Artificial neural network', u'Artificial neuron', u'Association rule learning', u'Autoencoder', u'BIRCH', u'Backpropagation', u'Bayesian network', u'Bernard Widrow', u'Bias-variance dilemma', u'Binary Space Partition', u'Binary classification', u'Binary function', u'Boosting (machine learning)', u'Bootstrap aggregating', u'Cadmium sulfide', u'Canonical correlation analysis', u'Cluster analysis', u'Computational learning theory', u'Conditional random field', u'Convolutional neural network', u'Cornell Aeronautical Laboratory', u'DBSCAN', u'Data mining', u'Decision boundary', u'Decision tree learning', u'Deep learning', u'Delta rule', u'Digital object identifier', u'Dimensionality reduction', u'Dot product', u'Empirical risk minimization', u'Ensemble learning', u'Expectation-maximization algorithm', u'Factor analysis', u'Feature engineering', u'Feature learning', u'Feature vector', u'Feedforward neural network', u'Frank Rosenblatt', u'Gaussian distribution', u'Grammar induction', u'Graphical model', u'Heaviside step function', u'Hidden Markov model', u'Hierarchical clustering', u'History of artificial intelligence', u'Hyperbolic function', u'Hyperplane', u'Hyperplane separation theorem', u'IBM 704', u'Independent component analysis', u'International Standard Book Number', u'JSTOR', u'K-means clustering', u'K-nearest neighbors algorithm', u'K-nearest neighbors classification', u'Kernel perceptron', u'Kernel trick', u'Learning to rank', u'Linear classifier', u'Linear discriminant analysis', u'Linear predictor function', u'Linear regression', u'Linearly separable', u'Local outlier factor', u'Logistic regression', u'Machine Learning (journal)', u'Machine learning', u'Marvin Minsky', u'Mean-shift', u'Mehryar Mohri', u'Michael Collins (computational linguist)', u'Multiclass classification', u'Multilayer perceptron', u'Naive Bayes classifier', u'National Diet Library', u'Natural language processing', u'Neural network', u'Non-negative matrix factorization', u'OPTICS algorithm', u'Office of Naval Research', u'Offline learning', u'Online algorithm', u'Online machine learning', u'Overfitting', u'Part-of-speech tagging', u'Perceptron', u'Perceptrons', u'Perceptrons (book)', u'Photocell', u'Potentiometer', u'Principal component analysis', u'Probably approximately correct learning', u'Python (programming language)', u'Random forest', u'Random matrix', u'Ra\xfal Rojas', u'Recurrent neural network', u'Regression analysis', u'Reinforcement learning', u'Relevance vector machine', u'Restricted Boltzmann machine', u'Robert Schapire', u'Robustness (computer science)', u'Self-organizing map', u'Semi-supervised learning', u'Seymour Papert', u'Sheffer stroke', u'Sigma-pi unit', u'Statistical classification', u'Statistical learning theory', u'Stephen Grossberg', u'Stochastic gradient descent', u'Structured prediction', u'Supervised classification', u'Supervised learning', u'Support vector machine', u'Syntactic parsing', u'T-distributed stochastic neighbor embedding', u'The New York Times', u'Unsupervised learning', u'Vapnik\u2013Chervonenkis theory', u'Vector space', u'Winnow (algorithm)', u'XOR', u'Yoav Freund']"
Peterson's algorithm,"Peterson's algorithm (AKA Peterson's solution) is a concurrent programming algorithm for mutual exclusion that allows two processes to share a single-use resource without conflict, using only shared memory for communication. It was formulated by Gary L. Peterson in 1981. While Peterson's original formulation worked with only two processes, the algorithm can be generalized for more than two, as shown below.","[u'All articles with unsourced statements', u'Articles with example C code', u'Articles with unsourced statements from May 2015', u'Concurrency control algorithms']","[u'Algorithm', u'Atomic operation', u'Bounded bypass', u'Compare-and-swap', u'Concurrent programming', u'Critical section', u'DEC Alpha', u""Dekker's algorithm"", u'Eisenberg & McGuire algorithm', u'Gary L. Peterson', u'International Standard Book Number', u""Lamport's bakery algorithm"", u'Liveness', u'Load-link/store-conditional', u'MIPS architecture', u'Mathematical induction', u'Maurice Herlihy', u'Memory barrier', u'Memory ordering', u'Michel Raynal', u'Mutual exclusion', u'Nir Shavit', u'PowerPC', u'Semaphore (programming)', u'Symmetric multiprocessing', u""Szymanski's Algorithm"", u'Test-and-set', u'X86', u'Xbox 360']"
Phonetic algorithm,"A phonetic algorithm is an algorithm for indexing of words by their pronunciation. Most phonetic algorithms were developed for use with the English language; consequently, applying the rules to words in other languages might not give a meaningful result.
They are necessarily complex algorithms with many rules and exceptions, because English spelling and pronunciation is complicated by historical changes in pronunciation and words borrowed from many languages.
Among the best-known phonetic algorithms are:
Soundex, which was developed to encode surnames for use in censuses. Soundex codes are four-character strings composed of a single letter followed by three numbers.
Daitch–Mokotoff Soundex, which is a refinement of Soundex designed to better match surnames of Slavic and Germanic origin. Daitch–Mokotoff Soundex codes are strings composed of six numeric digits.
Kölner Phonetik: This is similar to Soundex, but more suitable for German words.
Metaphone, Double Metaphone, and Metaphone 3 which are suitable for use with most English words, not just names. Metaphone algorithms are the basis for many popular spell checkers.
New York State Identification and Intelligence System (NYSIIS), which maps similar phonemes to the same letter. The result is a string that can be pronounced by the reader without decoding.
Match Rating Approach developed by Western Airlines in 1977 - this algorithm has an encoding and range comparison technique.
Caverphone, created to assist in data matching between late 19th century and early 20th century electoral rolls, optimized for accents present in parts of New Zealand.","[u'Algorithms and data structures stubs', u'All articles needing additional references', u'All stub articles', u'Articles needing additional references from August 2009', u'Computer science stubs', u'Phonetic algorithms', u'Phonetics stubs', u'Phonology']","[u'Algorithm', u'Approximate string matching', u'Caverphone', u'Clojure', u'Daitch\u2013Mokotoff Soundex', u'Damerau\u2013Levenshtein distance', u'Data structure', u'Dictionary of Algorithms and Data Structures', u'Double Metaphone', u'English language', u'Hamming distance', u'Index (publishing)', u'Language', u'Levenshtein distance', u'Loanword', u'Match Rating Approach', u'Metaphone', u'National Institute of Standards and Technology', u'New York State Identification and Intelligence System', u'Phonemes', u'Phonetics', u'Pronunciation', u'R (programming language)', u'Scala programming language', u'Search engine technology', u'Soundex', u'Spell checkers', u'Spelling', u'Word']"
Photon mapping,"In computer graphics, photon mapping is a two-pass global illumination algorithm developed by Henrik Wann Jensen that approximately solves the rendering equation. Rays from the light source and rays from the camera are traced independently until some termination criterion is met, then they are connected in a second step to produce a radiance value. It is used to realistically simulate the interaction of light with different objects. Specifically, it is capable of simulating the refraction of light through a transparent substance such as glass or water, diffuse interreflection between illuminated objects, the subsurface scattering of light in translucent materials, and some of the effects caused by particulate matter such as smoke or water vapor. It can also be extended to more accurate simulations of light such as spectral rendering.
Unlike path tracing, bidirectional path tracing, volumetric path tracing and Metropolis light transport, photon mapping is a ""biased"" rendering algorithm, which means that averaging many renders using this method does not converge to a correct solution to the rendering equation. However, since it is a consistent method, any desired accuracy can be achieved by increasing the number of photons.","[u'3D computer graphics', u'Global illumination algorithms', u'Infographics']","[u'Bidirectional reflectance distribution function', u'Bidirectional surface scattering reflectance distribution function', u'Caustic (optics)', u'Color bleeding (computer graphics)', u'Computer graphics', u'Diffuse interreflection', u'Global illumination', u'Henrik Wann Jensen', u'Irradiance', u'Irradiance caching', u'K-nearest neighbor algorithm', u'Kd-tree', u'Lambertian', u'Light', u'Metropolis light transport', u'Monte Carlo method', u'Path tracing', u'Radiance', u'Radiosity (computer graphics)', u'Ray tracing (graphics)', u'Refraction', u'Rendering equation', u'Scanline rendering', u'Spectral rendering', u'Specular reflection', u'Subsurface scattering', u'Volumetric path tracing', u'Worcester Polytechnic Institute']"
Pigeonhole sort,"Pigeonhole sorting, also known as count sort (not to be confused with counting sort), is a sorting algorithm that is suitable for sorting lists of elements where the number of elements (n) and the number of possible key values (N) are approximately the same. It requires O(n + N) time.
The pigeonhole algorithm works as follows:
Given an array of values to be sorted, set up an auxiliary array of initially empty ""pigeonholes,"" one pigeonhole for each key through the range of the original array.
Going over the original array, put each value into the pigeonhole corresponding to its key, such that each pigeonhole eventually contains a list of all values with that key.
Iterate over the pigeonhole array in order, and put elements from non-empty pigeonholes back into the original array.","[u'Sorting algorithms', u'Stable sorts']","[u'Adaptive sort', u'American flag sort', u'Array data structure', u'Batcher odd\u2013even mergesort', u'Bead sort', u'Best, worst and average case', u'Big O notation', u'Bitonic sorter', u'Block sort', u'Bogosort', u'Bubble sort', u'Bucket sort', u'Burstsort', u'Cartesian tree', u'Cascade merge sort', u'Cocktail sort', u'Comb sort', u'Comparison sort', u'Computational complexity theory', u'Counting sort', u'Cycle sort', u'Flashsort', u'Gnome sort', u'Heapsort', u'Hybrid algorithm', u'In-place algorithm', u'Insertion sort', u'Integer sorting', u'Introsort', u'JSort', u'Library sort', u'List (computing)', u'Merge sort', u'Odd\u2013even sort', u'Oscillating merge sort', u'Pairwise sorting network', u'Pancake sorting', u'Patience sorting', u'Pigeonhole principle', u'Polyphase merge sort', u'Proxmap sort', u'Quicksort', u'Radix sort', u'Range (computer science)', u'Selection algorithm', u'Selection sort', u'Shellsort', u'Smoothsort', u'Sorting algorithm', u'Sorting network', u'Spaghetti sort', u'Splaysort', u'Spreadsort', u'Stooge sort', u'Strand sort', u'Timsort', u'Topological sorting', u'Total order', u'Tournament sort', u'Tree sort']"
Pohlig–Hellman algorithm,"In number theory, the Pohlig–Hellman algorithm sometimes credited as the Silver–Pohlig–Hellman algorithm is a special-purpose algorithm for computing discrete logarithms in a multiplicative group whose order is a smooth integer.
The algorithm was discovered by Roland Silver, but first published by Stephen Pohlig and Martin Hellman (independent of Silver).
We will explain the algorithm as it applies to the group Z*p consisting of all the elements of Zp which are coprime to p, and leave it to the advanced reader to extend the algorithm to other groups by using Lagrange's theorem.
Input Integers p, g, e.
Output An Integer x, such that e ≡ gx (mod p) (if one exists).

Determine the prime factorization of the order of the group  :
(All the pi are considered small since the group order is smooth.)
From the Chinese remainder theorem it will be sufficient to determine the values of x modulo each prime power dividing the group order. Suppose for illustration that p1 divides this order but p12 does not. Then we need to determine x mod p1, that is, we need to know the ending coefficient b1 in the base-p1 expansion of x, i.e. in the expansion x = a1 p1 + b1. We can find the value of b1 by examining all the possible values between 0 and p1-1. (We may also use a faster algorithm such as baby-step giant-step when the order of the group is prime.) The key behind the examination is that:

(using Euler's theorem). With everything else now known, we may try each value of b1 to see which makes the equation be true. If , then there is exactly one b1, and that b1 is the value of x modulo p1. (An exception arises if  since then the order of g is less than φ(p). The conclusion in this case depends on the value of  on the left: if this quantity is not 1, then no solution x exists; if instead this quantity is also equal to 1, there will be more than one solution for x less than φ(p), but since we are attempting to return only one solution x, we may use b1=0.)
The same operation is now performed for p2 through pn.
A minor modification is needed where a prime number is repeated. Suppose we are seeing pi for the (k + 1)st time. Then we already know ci in the equation x = ai pik+1 + bi pik + ci, and we find either bi or ci the same way as before, depending on whether .
With all the bi known, we have enough simultaneous congruences to determine x using the Chinese remainder theorem.",[u'Number theoretic algorithms'],"[u'AKS primality test', u'Adleman\u2013Pomerance\u2013Rumely primality test', u'Alfred Menezes', u'Algorithm', u'Ancient Egyptian multiplication', u'Baby-step giant-step', u'Baillie\u2013PSW primality test', u'Binary GCD algorithm', u'CRC Press', u'Chakravala method', u'Chinese remainder theorem', u""Cipolla's algorithm"", u'Congruence relation', u'Continued fraction factorization', u'Coprime', u""Cornacchia's algorithm"", u'Discrete logarithm', u""Dixon's factorization method"", u'Elliptic curve primality', u'Elliptic curve primality proving', u'Euclidean algorithm', u""Euler's factorization method"", u""Euler's theorem"", u'Extended Euclidean algorithm', u""Fermat's factorization method"", u'Fermat primality test', u'Function field sieve', u""F\xfcrer's algorithm"", u'General number field sieve', u'Generating primes', u'Greatest common divisor', u'IEEE', u'Index calculus algorithm', u'Integer factorization', u'Integer square root', u'International Standard Book Number', u'Karatsuba algorithm', u""Lagrange's theorem (group theory)"", u""Lehmer's GCD algorithm"", u'Lenstra elliptic curve factorization', u'Lenstra\u2013Lenstra\u2013Lov\xe1sz lattice basis reduction algorithm', u'Long multiplication', u'Lucas primality test', u'Lucas\u2013Lehmer primality test', u'Lucas\u2013Lehmer\u2013Riesel test', u'Martin Hellman', u'Miller\u2013Rabin primality test', u'Modular exponentiation', u'Multiplication algorithm', u'Multiplicative group', u'Number theory', u'Paul van Oorschot', u""Pocklington's algorithm"", u'Pocklington primality test', u""Pollard's kangaroo algorithm"", u""Pollard's p \u2212 1 algorithm"", u""Pollard's rho algorithm"", u""Pollard's rho algorithm for logarithms"", u'Primality test', u""Proth's theorem"", u""P\xe9pin's test"", u'Quadratic Frobenius test', u'Quadratic residue', u'Quadratic sieve', u'Rational sieve', u""Schoof's algorithm"", u'Sch\xf6nhage\u2013Strassen algorithm', u'Scott Vanstone', u""Shanks' square forms factorization"", u""Shor's algorithm"", u'Sieve of Atkin', u'Sieve of Eratosthenes', u'Sieve of Sundaram', u'Smooth integer', u'Solovay\u2013Strassen primality test', u'Special number field sieve', u'Stephen Pohlig', u'Tonelli\u2013Shanks algorithm', u'Toom\u2013Cook multiplication', u'Trial division', u'Wheel factorization', u""Williams' p + 1 algorithm""]"
Pollard's kangaroo algorithm,"In computational number theory and computational algebra, Pollard's kangaroo algorithm (aka Pollard's lambda algorithm, see Naming below) is an algorithm for solving the discrete logarithm problem. The algorithm was introduced in 1978 by the number theorist J. M. Pollard, in the same paper  as his better-known ρ algorithm for solving the same problem. Although Pollard described the application of his algorithm to the discrete logarithm problem in the multiplicative group of units modulo a prime p, it is in fact a generic discrete logarithm algorithm—it will work in any finite cyclic group.

","[u'Computer algebra', u'Logarithms', u'Number theoretic algorithms']","[u'AKS primality test', u'Adleman\u2013Pomerance\u2013Rumely primality test', u'Algorithm', u'Ancient Egyptian multiplication', u'Baby-step giant-step', u'Baillie\u2013PSW primality test', u'Binary GCD algorithm', u'Binary digit', u'Chakravala method', u""Cipolla's algorithm"", u'Computational algebra', u'Computational complexity theory', u'Computational number theory', u'Continued fraction factorization', u""Cornacchia's algorithm"", u'Discrete logarithm', u""Dixon's factorization method"", u'Elliptic curve primality', u'Elliptic curve primality proving', u'Euclidean algorithm', u""Euler's factorization method"", u'Exponential time', u'Extended Euclidean algorithm', u""Fermat's factorization method"", u'Fermat primality test', u'Function field sieve', u""F\xfcrer's algorithm"", u'General number field sieve', u'Generating primes', u'Greatest common divisor', u'Greek letter', u'Index calculus algorithm', u'Integer factorization', u'Integer square root', u'John Pollard (mathematician)', u'Kangaroo', u'Karatsuba algorithm', u'Lambda', u""Lehmer's GCD algorithm"", u'Lenstra elliptic curve factorization', u'Lenstra\u2013Lenstra\u2013Lov\xe1sz lattice basis reduction algorithm', u'Long multiplication', u'Lucas primality test', u'Lucas\u2013Lehmer primality test', u'Lucas\u2013Lehmer\u2013Riesel test', u'Miller\u2013Rabin primality test', u'Modular exponentiation', u'Multiplication algorithm', u'Number theory', u""Pocklington's algorithm"", u'Pocklington primality test', u'Pohlig\u2013Hellman algorithm', u""Pollard's p \u2212 1 algorithm"", u""Pollard's rho algorithm"", u""Pollard's rho algorithm for logarithms"", u'Primality test', u""Proth's theorem"", u'Pseudorandom', u'Public key cryptosystem', u""P\xe9pin's test"", u'Quadratic Frobenius test', u'Quadratic residue', u'Quadratic sieve', u'RSA (algorithm)', u'Rainbow table', u'Rational sieve', u""Schoof's algorithm"", u'Sch\xf6nhage\u2013Strassen algorithm', u'Scientific American', u""Shanks' square forms factorization"", u""Shor's algorithm"", u'Sieve of Atkin', u'Sieve of Eratosthenes', u'Sieve of Sundaram', u'Solovay\u2013Strassen primality test', u'Special number field sieve', u'Subexponential time', u'Tonelli\u2013Shanks algorithm', u'Toom\u2013Cook multiplication', u'Treadmill', u'Trial division', u'Wheel factorization', u""Williams' p + 1 algorithm""]"
Pollard's p − 1 algorithm,"Pollard's p − 1 algorithm is a number theoretic integer factorization algorithm, invented by John Pollard in 1974. It is a special-purpose algorithm, meaning that it is only suitable for integers with specific types of factors; it is the simplest example of an algebraic-group factorisation algorithm.
The factors it finds are ones for which the number preceding the factor, p − 1, is powersmooth; the essential observation is that, by working in the multiplicative group modulo a composite number N, we are also working in the multiplicative groups modulo all of N's factors.
The existence of this algorithm leads to the concept of safe primes, being primes for which p − 1 is two times a Sophie Germain prime q and thus minimally smooth. These primes are sometimes construed as ""safe for cryptographic purposes"", but they might be unsafe — in current recommendations for cryptographic strong primes (e.g. ANSI X9.31), it is necessary but not sufficient that p − 1 has at least one large prime factor. Most sufficiently large primes are strong; if a prime used for cryptographic purposes turns out to be non-strong, it is much more likely to be through malice than through an accident of random number generation. This terminology is considered obsolete by the cryptography industry. [1]",[u'Integer factorization algorithms'],"[u'AKS primality test', u'ANSI X9.31', u'Adleman\u2013Pomerance\u2013Rumely primality test', u'Algebraic-group factorisation algorithm', u'Algorithm', u'Ancient Egyptian multiplication', u'Baby-step giant-step', u'Baillie\u2013PSW primality test', u'Binary GCD algorithm', u'Chakravala method', u""Cipolla's algorithm"", u'Continued fraction factorization', u""Cornacchia's algorithm"", u'Digital object identifier', u'Discrete logarithm', u""Dixon's factorization method"", u""Dixon's theorem"", u'Elliptic curve method', u'Elliptic curve primality', u'Elliptic curve primality proving', u'Euclidean algorithm', u""Euler's factorization method"", u'Extended Euclidean algorithm', u""Fermat's factorization method"", u""Fermat's little theorem"", u'Fermat primality test', u'Function field sieve', u""F\xfcrer's algorithm"", u'General number field sieve', u'Generating primes', u'Great Internet Mersenne Prime Search', u'Greatest common divisor', u'Index calculus algorithm', u'Integer', u'Integer factorization', u'Integer square root', u'John Pollard (mathematician)', u'Karatsuba algorithm', u""Lehmer's GCD algorithm"", u'Lenstra elliptic curve factorization', u'Lenstra\u2013Lenstra\u2013Lov\xe1sz lattice basis reduction algorithm', u'Long multiplication', u'Lucas primality test', u'Lucas\u2013Lehmer primality test', u'Lucas\u2013Lehmer\u2013Riesel test', u'MPrime', u'Miller\u2013Rabin primality test', u'Modular arithmetic', u'Modular exponentiation', u'Multiplication algorithm', u'Natural logarithm', u'Necessary but not sufficient', u'Number theory', u'Obsolete', u""Pocklington's algorithm"", u'Pocklington primality test', u'Pohlig\u2013Hellman algorithm', u""Pollard's kangaroo algorithm"", u""Pollard's rho algorithm"", u""Pollard's rho algorithm for logarithms"", u'Primality test', u'Prime95', u""Proth's theorem"", u""P\xe9pin's test"", u'Quadratic Frobenius test', u'Quadratic residue', u'Quadratic sieve', u'Random number generation', u'Rational sieve', u'Safe prime', u""Schoof's algorithm"", u'Sch\xf6nhage\u2013Strassen algorithm', u""Shanks' square forms factorization"", u""Shor's algorithm"", u'Sieve of Atkin', u'Sieve of Eratosthenes', u'Sieve of Sundaram', u'Smooth number', u'Solovay\u2013Strassen primality test', u'Sophie Germain prime', u'Special number field sieve', u'Strong prime', u'Tonelli\u2013Shanks algorithm', u'Toom\u2013Cook multiplication', u'Trial division', u'Wheel factorization', u""Williams' p + 1 algorithm""]"
Pollard's rho algorithm,Pollard's rho algorithm is a special-purpose integer factorization algorithm. It was invented by John Pollard in 1975. It is particularly effective for a composite number having a small prime factor.,[u'Integer factorization algorithms'],"[u'AKS primality test', u'Adleman\u2013Pomerance\u2013Rumely primality test', u'Algorithm', u'Ancient Egyptian multiplication', u'Baby-step giant-step', u'Baillie\u2013PSW primality test', u'Binary GCD algorithm', u'Birthday paradox', u'Birthday problem', u'Chakravala method', u'Charles E. Leiserson', u""Cipolla's algorithm"", u'Clifford Stein', u'Composite number', u'Continued fraction factorization', u""Cornacchia's algorithm"", u'Cycle detection', u'Digital object identifier', u'Directed graph', u'Discrete logarithm', u""Dixon's factorization method"", u'Elliptic curve primality', u'Elliptic curve primality proving', u'Eric W. Weisstein', u'Euclidean algorithm', u""Euler's factorization method"", u'Extended Euclidean algorithm', u""Fermat's factorization method"", u'Fermat number', u'Fermat primality test', u""Floyd's cycle-finding algorithm"", u'Function field sieve', u""F\xfcrer's algorithm"", u'General number field sieve', u'Generating primes', u'Greatest common divisor', u'Index calculus algorithm', u'Integer factorization', u'Integer square root', u'International Standard Book Number', u'Introduction to Algorithms', u'John Pollard (mathematician)', u'Karatsuba algorithm', u""Lehmer's GCD algorithm"", u'Lenstra elliptic curve factorization', u'Lenstra\u2013Lenstra\u2013Lov\xe1sz lattice basis reduction algorithm', u'Long multiplication', u'Lucas primality test', u'Lucas\u2013Lehmer primality test', u'Lucas\u2013Lehmer\u2013Riesel test', u'MathWorld', u'Miller\u2013Rabin primality test', u'Modular exponentiation', u'Multiplication algorithm', u'Number theory', u""Pocklington's algorithm"", u'Pocklington primality test', u'Pohlig\u2013Hellman algorithm', u""Pollard's kangaroo algorithm"", u""Pollard's p \u2212 1 algorithm"", u""Pollard's rho algorithm for logarithms"", u'Primality test', u""Proth's theorem"", u'Pseudo-random sequence', u""P\xe9pin's test"", u'Quadratic Frobenius test', u'Quadratic residue', u'Quadratic sieve', u'Rational sieve', u'Richard Brent (scientist)', u'Ronald L. Rivest', u""Schoof's algorithm"", u'Sch\xf6nhage\u2013Strassen algorithm', u""Shanks' square forms factorization"", u""Shor's algorithm"", u'Sieve of Atkin', u'Sieve of Eratosthenes', u'Sieve of Sundaram', u'Solovay\u2013Strassen primality test', u'Special number field sieve', u'Thomas H. Cormen', u'Tonelli\u2013Shanks algorithm', u'Toom\u2013Cook multiplication', u'Trial division', u'UNIVAC', u'UNIVAC 1110', u'Wheel factorization', u""Williams' p + 1 algorithm""]"
Pollard's rho algorithm for logarithms,"Pollard's rho algorithm for logarithms is an algorithm introduced by John Pollard in 1978 to solve the discrete logarithm problem, analogous to Pollard's rho algorithm to solve the integer factorization problem.
The goal is to compute  such that , where  belongs to a cyclic group  generated by . The algorithm computes integers , , , and  such that . Assuming, for simplicity, that the underlying group is cyclic of order , we can calculate  as a solution of the equation .
To find the needed , , , and  the algorithm uses Floyd's cycle-finding algorithm to find a cycle in the sequence , where the function  is assumed to be random-looking and thus is likely to enter into a loop after approximately  steps. One way to define such a function is to use the following rules: Divide  into three disjoint subsets of approximately equal size: , , and . If  is in  then double both  and ; if  then increment , if  then increment .","[u'Logarithms', u'Number theoretic algorithms']","[u'AKS primality test', u'Adleman\u2013Pomerance\u2013Rumely primality test', u'Algorithm', u'Ancient Egyptian multiplication', u'Baby-step giant-step', u'Baillie\u2013PSW primality test', u'Binary GCD algorithm', u'C++', u'Chakravala method', u""Cipolla's algorithm"", u'Continued fraction factorization', u""Cornacchia's algorithm"", u'Cyclic group', u'Digital object identifier', u'Discrete logarithm', u""Dixon's factorization method"", u'Elliptic curve primality', u'Elliptic curve primality proving', u'Euclidean algorithm', u""Euler's factorization method"", u'Extended Euclidean algorithm', u""Fermat's factorization method"", u'Fermat primality test', u""Floyd's cycle-finding algorithm"", u'Function field sieve', u""F\xfcrer's algorithm"", u'General number field sieve', u'Generating primes', u'Greatest common divisor', u'Index calculus algorithm', u'Integer factorization', u'Integer square root', u'John Pollard (mathematician)', u'Karatsuba algorithm', u""Lehmer's GCD algorithm"", u'Lenstra elliptic curve factorization', u'Lenstra\u2013Lenstra\u2013Lov\xe1sz lattice basis reduction algorithm', u'Long multiplication', u'Lucas primality test', u'Lucas\u2013Lehmer primality test', u'Lucas\u2013Lehmer\u2013Riesel test', u'Mathematics of Computation', u'Miller\u2013Rabin primality test', u'Modular exponentiation', u'Multiplication algorithm', u'Number theory', u""Pocklington's algorithm"", u'Pocklington primality test', u'Pohlig\u2013Hellman algorithm', u""Pollard's kangaroo algorithm"", u""Pollard's p \u2212 1 algorithm"", u""Pollard's rho algorithm"", u'Primality test', u""Proth's theorem"", u""P\xe9pin's test"", u'Quadratic Frobenius test', u'Quadratic residue', u'Quadratic sieve', u'Rational sieve', u""Schoof's algorithm"", u'Sch\xf6nhage\u2013Strassen algorithm', u""Shanks' square forms factorization"", u""Shor's algorithm"", u'Sieve of Atkin', u'Sieve of Eratosthenes', u'Sieve of Sundaram', u'Solovay\u2013Strassen primality test', u'Special number field sieve', u'Tonelli\u2013Shanks algorithm', u'Toom\u2013Cook multiplication', u'Trial division', u'Wheel factorization', u""Williams' p + 1 algorithm""]"
